X,Y,OBJECTID,Join_Count,TARGET_FID,Join_Count_1,Incident_No,Time_Begun,UCR_No,HPD_Beat,HPD_District,Offense,Address_Range,Premise_Type,X_Coord,Y_Coord,Zip_Code,Time_Frame,SNB_No,SNB_Name,Council_District,HPD_Division
-95.272463179816,29.797075863047922,1590,1,1590,1,103347418,2018-08-14T07:00:00.000Z,6141,9C20,9,Theft,8800-8899 N LOOP E,Service or Gas Station,3150543.94778,13856200.28175,77029,3,57,PLEASANTVILLE AREA,B,Northeast Division
-95.366156121772022,29.938610178597397,1591,0,1591,1,104684418,2018-08-16T21:30:00.000Z,6143,22B40,22,Theft,1300-1399 N SAM HOUSTON PKWY E,Hotel or Motel Parking Lo,3119243.6595,13906708.9044,77032,3,,,B,North Belt Division
-95.55475734584509,29.825513810063292,1592,1,1592,1,104691718,2018-08-16T04:00:00.000Z,6143,4F20,4,Theft,2900-2999 MANILA,Driveway,3060747.83846,13863791.80378,77043,3,84,SPRING BRANCH NORTH,A,Northwest Division
-95.362291507754946,29.813604899570674,1593,1,1593,1,105113818,2018-08-18T02:00:00.000Z,6073,2A20,2,Theft,700-799 N LOOP E,Convenience Store,3121880.80596,13861311.02134,77009,3,51,NEAR NORTHSIDE,H,Central Division
-95.242054076385244,29.619525587415524,1594,1,1594,1,110679618,2018-08-30T02:30:00.000Z,6133,12D10,12,Theft,10100-10199 WINDMILL LAKES,Apartment Parking Lot,3162257.9049,13791979.54535,77075,3,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.584638638546451,29.736566641789636,1595,1,1595,1,110677518,2018-08-30T20:30:00.000Z,6141,20G30,20,Theft,11600-11699 WESTHEIMER,Restaurant or Cafeteria P,3052221.71155,13831183.20535,77077,3,19,WESTCHASE,G,Westside Division
-95.371480473249349,29.938541664802543,1596,0,1596,1,105239218,2018-08-17T20:00:00.000Z,6191,22B40,22,Theft,1100-1199 N SAM HOUSTON PKWY E,Service or Gas Station,3117558.89433,13906631.65003,77032,3,,,B,North Belt Division
-95.52930709731362,29.737302683393516,1597,1,1597,1,107571218,2018-08-23T12:00:00.000Z,7001,18F40,18,Auto Theft,9400-9499 WESTHEIMER,Apartment Parking Lot,3069765.76015,13831967.61527,77063,3,20,MID WEST,F,Midwest Division
-95.4676161556159,29.854505454442489,1598,1,1598,1,105030818,2018-08-17T22:28:00.000Z,4041,6B30,6,Aggravated Assault,5300-5399 DE SOTO,Apartment,3088047.53222,13875153.75889,77091,3,5,GREATER INWOOD,A,North Division
-95.484018776210533,29.826549788607448,1599,1,1599,1,106378318,2018-08-20T21:00:00.000Z,7031,3B10,3,Auto Theft,6300-6399 THORNWALL,Driveway,3083156.0751,13864835.79141,77092,3,11,LANGWOOD,A,North Division
-95.428158311666508,29.863579696142448,1600,1,1600,1,104986018,2018-08-17T20:10:00.000Z,4043,6B20,6,Aggravated Assault,7600-7699 W MONTGOMERY,Convenience Store,3100448.57167,13878831.86169,77091,3,6,ACRES HOME,B,North Division
-95.359892995101703,29.821927376330322,1601,1,1601,1,109563818,2018-08-24T22:30:00.000Z,3024,3B50,3,Robbery,900-999 BENNINGTON ,Service or Gas Station,3122546.85537,13864359.61469,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.242244876396015,29.632390192608518,1602,1,1602,1,114385218,2018-09-08T13:42:00.000Z,3001,12D10,12,Robbery,9500-9599 NARNIA SPRINGS,"Road, Street, or Sidewalk",3162047.03747,13796653.04539,77075,2,78,GREATER HOBBY AREA,I,Clear Lake Division
-95.359614890354749,29.644622338894571,1603,1,1603,1,114427218,2018-09-08T15:47:00.000Z,6031,14D40,14,Theft,4300-4399 HOLLOWAY,Residence or House,3124641.58117,13799919.66843,77047,2,76,SOUTH ACRES / CRESTMONT PARK,D,Southeast Division
-95.594142364661991,29.699845554200209,1604,1,1604,1,104728418,2018-08-17T00:10:00.000Z,7001,19G20,19,Auto Theft,12100-12199 SHARPVIEW,Driveway,3049595.77406,13817747.99214,77072,3,25,ALIEF,F,Westside Division
-95.613051482100659,29.661574196049902,1605,1,1605,1,116138518,2018-09-12T14:45:00.000Z,5021,19G40,19,Burglary,13100-13199 W BELLFORT,Apartment,3043998.26394,13803662.99554,77099,2,25,ALIEF,F,Westside Division
-95.355376452129036,29.65394860771287,1606,1,1606,1,105175118,2018-08-18T08:46:00.000Z,5061,14D20,14,Burglary,9400-9499 CULLEN,Commercial Building,3125881.55145,13803351.20767,77033,3,71,SUNNYSIDE,D,Southeast Division
-95.309632240102957,29.83417065492738,1607,1,1607,1,108363218,2018-08-25T15:20:00.000Z,5021,8C10,8,Burglary,8100-8199 BERTWOOD,Apartment,3138335.59831,13869308.95908,77016,3,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.360767587149994,29.785638554039409,1608,1,1608,1,115385318,2018-09-10T19:53:00.000Z,6074,2A10,2,Theft,2600-2699 FULTON,Grocery Store or Supermar,3122680.23141,13851161.31038,77009,2,51,NEAR NORTHSIDE,H,Central Division
-95.320712795313398,29.743322538943357,1609,1,1609,1,110944718,2018-08-31T14:35:00.000Z,3003,10H10,10,Robbery,200-299 DELMAR,Driveway,3135863.40297,13836178.77895,77011,3,63,SECOND WARD,H,South Central Division
-95.410546399254642,29.801754788888669,1610,1,1610,1,109674018,2018-08-28T13:45:00.000Z,6143,2A30,2,Theft,700-799 W 18TH,Restaurant or Cafeteria P,3106718.09782,13856531.13518,77008,3,15,GREATER HEIGHTS,C,Central Division
-95.360580562983557,29.781977606940597,1611,1,1611,1,109682818,2018-08-28T17:00:00.000Z,6074,2A10,2,Theft,1000-1099 QUITMAN,Grocery Store or Supermar,3122780.94799,13849832.54187,77009,3,51,NEAR NORTHSIDE,H,Central Division
-95.123413956749275,29.560344680040316,1612,1,1612,1,103894318,2018-08-15T11:45:00.000Z,6192,12D60,12,Theft,1100-1199 SEAFOAM,Apartment,3200644.90451,13771702.13468,77062,3,81,CLEAR LAKE,E,Clear Lake Division
-95.521781262953809,29.787665526100387,1613,1,1613,1,113488518,2018-09-05T18:00:00.000Z,6141,4F10,4,Theft,1100-1199 BLALOCK,Apartment Parking Lot,3071608.44593,13850344.18129,77055,3,10,SPRING BRANCH WEST,A,Northwest Division
-95.288204779492816,29.900428286002981,1614,1,1614,1,106835718,2018-08-21T21:30:00.000Z,7031,8C60,8,Auto Theft,12200-12299 SAN LUCIA RIVER,Residence or House,3144361.16999,13893606.16425,77050,3,47,EAST LITTLE YORK / HOMESTEAD,B,Northeast Division
-95.425894868973785,29.898027036506502,1615,0,1615,0,104880918,2018-08-17T16:01:00.000Z,3015,6B40,6,Robbery,1400-1499 W MOUNT HOUSTON,Miscellaneous Business (N,3100782.88604,13891374.64898,77038,3,,,,
-95.272840757427758,29.777455127425004,1616,1,1616,1,105125018,2018-08-18T03:30:00.000Z,5041,9C20,9,Burglary,8600-8699 EAST ,Commercial Building,3150651.59954,13849065.24099,77029,3,57,PLEASANTVILLE AREA,B,Northeast Division
-95.504829730626852,29.650628274414355,1617,1,1617,1,111700418,2018-09-01T20:00:00.000Z,6131,17E40,17,Theft,6400-6499 CAMBRIDGE GLEN,Residence or House,3078471.99125,13800695.67491,77035,3,36,BRAYS OAKS,K,South Gessner Division
-95.430630941030515,29.886293673144127,1618,1,1618,1,116433418,2018-09-12T23:00:00.000Z,6031,6B40,6,Theft,1800-1899 W GULF BANK,Miscellaneous Business (N,3099413.16399,13887063.97829,77088,2,6,ACRES HOME,B,North Division
-95.354970122810244,29.755425460386189,1619,1,1619,1,110636518,2018-08-29T15:30:00.000Z,6162,1A10,1,Theft,1800-1899 TEXAS,Bar or Night Club,3124860.6598,13840237.32563,77003,3,61,DOWNTOWN,I,Downtown Division
-95.40328646301738,29.785392265610078,1620,1,1620,1,110632818,2018-08-30T19:55:00.000Z,6191,2A30,2,Theft,800-899 ASHLAND,Driveway,3109202.45718,13850654.6286,77007,3,15,GREATER HEIGHTS,C,Central Division
-95.47799567457696,29.737888581824137,1621,1,1621,1,111707718,2018-09-02T07:00:00.000Z,6141,18F30,18,Theft,5700-5799 WESTHEIMER,Restaurant or Cafeteria P,3086035.75622,13832667.3128,77057,3,20,MID WEST,G,Midwest Division
-95.395557796344576,29.869932056259863,1622,1,1622,1,104929318,2018-08-17T17:48:00.000Z,6073,6B10,6,Theft,200-299 E LITTLE YORK,Convenience Store,3110705.50321,13881457.75403,77037,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.476301104218223,29.707905495658444,1623,1,1623,1,106894118,2018-08-16T09:00:00.000Z,6191,17E10,17,Theft,6600-6699 CHIMNEY ROCK,Apartment Parking Lot,3086901.72976,13821785.65969,77081,3,27,GULFTON,J,South Gessner Division
-95.434035606140725,29.796897336283607,1624,1,1624,1,105214418,2018-08-16T13:00:00.000Z,5031,2A60,2,Burglary,1500-1599 FOXWOOD,Residence or House,3099325.83737,13854537.73612,77008,3,14,LAZYBROOK / TIMBERGROVE,C,Central Division
-95.229644055991216,29.624578640135837,1625,1,1625,1,106657318,2018-08-18T00:20:00.000Z,6161,12D10,12,Theft,9900-9999 KLECKLEY,Bar or Night Club,3166139.50399,13793942.8754,77075,3,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.372029351805807,29.673068839745962,1626,1,1626,1,105264918,2018-08-18T09:30:00.000Z,5021,14D20,14,Burglary,8200-8299 LIVINGSTON,Residence or House,3120379.34751,13810136.05079,77051,3,71,SUNNYSIDE,D,Southeast Division
-95.521918634074396,29.712213609628797,1627,1,1627,1,111734418,2018-09-02T00:01:00.000Z,6141,18F60,18,Theft,6200-6299 LUGARY,Residence or House,3072380.73597,13822918.1116,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.517066225480306,29.741355710589364,1628,1,1628,1,105195718,2018-08-18T03:15:00.000Z,5041,18F40,18,Burglary,8500-8599 WOODWAY,Apartment Rental Office,3073604.80092,13833556.24569,77063,3,20,MID WEST,G,Midwest Division
-95.46347722290524,29.796218409456039,1629,1,1629,1,114363518,2018-09-07T18:45:00.000Z,6141,5F10,5,Theft,1500-1599 ZORA,Residence or House,3089999.76038,13854007.46204,77055,2,86,SPRING BRANCH EAST,A,Northwest Division
-95.445830350168393,29.817212839555012,1630,1,1630,1,106862918,2018-08-22T06:00:00.000Z,6191,3B10,3,Theft,3400-3499 W 34TH,Apartment,3095362.21744,13861808.00191,77092,3,12,CENTRAL NORTHWEST,C,North Division
-95.372446133933266,29.750452179792187,1631,1,1631,1,113004618,2018-08-19T21:00:00.000Z,6193,1A10,1,Theft,800-899 PIERCE,Bus Station,3119374.39531,13838257.35777,77002,3,61,DOWNTOWN,I,Downtown Division
-95.36462793633271,29.689130989459226,1632,1,1632,1,109282218,2018-08-27T18:00:00.000Z,6193,14D20,14,Theft,3800-3899 FAULKNER,Apartment,3122547.00809,13816046.84299,77021,3,68,GREATER OST / SOUTH UNION,D,Southeast Division
-95.296220967725702,29.961476302359547,1633,1,1633,1,111563118,2018-09-01T09:15:00.000Z,5031,22B40,22,Burglary,16600-16699 LARCHWOOD,Residence or House,3141119.61633,13915714.90199,77396,3,42,IAH / AIRPORT AREA,B,North Belt Division
-95.424515110322275,29.840151858053609,1634,1,1634,1,108238618,2018-08-24T23:00:00.000Z,7031,3B30,3,Auto Theft,5100-5199 PROSPERITY,Residence or House,3101863.19198,13870351.70275,77018,3,12,CENTRAL NORTHWEST,C,North Division
-95.538553118754109,29.737182283470634,1635,1,1635,1,103378318,2018-08-14T08:00:00.000Z,6141,18F50,18,Theft,9600-9699 WESTHEIMER,Commercial Parking Lot or,3066834.11821,13831836.90405,77063,3,20,MID WEST,G,Midwest Division
-95.460239573410632,29.673651339670418,1636,1,1636,1,104714118,2018-08-17T07:50:00.000Z,3011,15E30,15,Robbery,9900-9999 S POST OAK,Commercial Building,3092374.94488,13809489.5222,77096,3,38,WILLOW MEADOWS / WILLOWBEND AREA,K,Southwest Division
-95.5009021413982,29.739175863744631,1637,1,1637,1,110701318,2018-08-30T22:00:00.000Z,3044,18F40,18,Robbery,2500-2599 S VOSS,Apartment,3078755.69909,13832917.02893,77057,3,21,GREATER UPTOWN,G,Midwest Division
-95.576274099164408,29.742372536724528,1638,1,1638,1,107167818,2018-08-22T21:06:00.000Z,4041,20G40,20,Aggravated Assault,2200-2299 HAYES,Apartment Parking Lot,3054813.28732,13833371.12162,77077,3,18,BRIAR FOREST,G,Westside Division
-95.514898245254031,29.704901721321043,1639,1,1639,1,110190118,2018-08-24T23:00:00.000Z,7031,18F50,18,Auto Theft,7500-7599 BELLAIRE,Mall Parking Lot,3074687.43815,13820326.79947,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.396362352463854,29.946175590816367,1640,1,1640,1,106231118,2018-08-20T07:20:00.000Z,5031,22B20,22,Burglary,17000-17099 IMPERIAL VALLEY,Apartment,3109596.43459,13909162.82428,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.538386259615109,29.742096598317996,1641,1,1641,1,113562618,2018-09-05T17:30:00.000Z,6141,20G20,20,Theft,2100-2199 S GESSNER,Apartment Parking Lot,3066834.16221,13833624.69687,77063,3,20,MID WEST,G,Midwest Division
-95.517157115635385,29.739268582703545,1642,1,1642,1,110757818,2018-08-29T01:00:00.000Z,7021,18F40,18,Auto Theft,2500-2599 LAZY HOLLOW,Apartment Parking Lot,3073598.56914,13832796.77436,77063,3,20,MID WEST,G,Midwest Division
-95.327714941046182,29.637557583183003,1643,1,1643,1,107220418,2018-08-23T00:15:00.000Z,4014,14D50,14,Aggravated Assault,5900-5999 SELINSKY,Apartment,3134849.92716,13797668.75378,77048,3,77,MINNETEX,D,Southeast Division
-95.340932760806723,29.621007229014008,1644,1,1644,1,105902918,2018-08-20T01:46:00.000Z,4014,14D50,14,Aggravated Assault,4700-4799 ALMEDA GENOA,"Road, Street, or Sidewalk",3130841.4716,13791522.02717,77048,3,76,SOUTH ACRES / CRESTMONT PARK,D,Southeast Division
-95.383061711410193,29.758477590660839,1645,1,1645,1,107887818,2018-08-24T11:00:00.000Z,5021,1A20,1,Burglary,900-999 GILLETTE,Apartment,3115917.34929,13841069.96942,77019,3,60,FOURTH WARD,C,Central Division
-95.519722686221257,29.735739841094723,1646,1,1646,1,115143218,2018-09-10T09:40:00.000Z,7001,18F40,18,Auto Theft,2700-2799 CROSSVIEW,Commercial Building,3072822.94095,13831489.94149,77063,2,20,MID WEST,F,Midwest Division
-95.383211624920008,29.803094983763533,1647,1,1647,1,105342618,2018-08-18T17:46:00.000Z,4014,2A20,2,Aggravated Assault,900-999 KERN ,Residence or House,3115368.13147,13857285.29653,77009,3,15,GREATER HEIGHTS,H,Central Division
-95.397738395889917,29.681442884049982,1648,1,1648,1,115990218,2018-09-11T15:30:00.000Z,5031,15E40,15,Burglary,8500-8599 S DAVID,Vacant Single Occ Resd(Ho,3112125.56721,13812927.31987,77054,2,34,ASTRODOME AREA,K,Southwest Division
-95.552297514828652,29.700527724933892,1649,1,1649,1,115990318,2018-09-12T02:30:00.000Z,7001,19G10,19,Auto Theft,7300-7399 CORPORATE,Apartment Parking Lot,3062867.10282,13818385.13064,77036,2,26,SHARPSTOWN,J,Westside Division
-95.601100753686453,29.729828540929322,1650,1,1650,1,113863918,2018-09-06T20:00:00.000Z,6141,20G30,20,Theft,12300-12399 RICHMOND,Apartment Parking Lot,3047070.83517,13828581.86889,77082,3,17,ELDRIDGE / WEST OAKS,F,Westside Division
-95.53946629955928,29.737183578171816,1651,1,1651,1,115686518,2018-09-11T12:15:00.000Z,6131,20G10,20,Theft,9700-9799 WESTHEIMER,Restaurant or Cafeteria P,3066544.43265,13831828.79961,77063,2,18,BRIAR FOREST,F,Westside Division
-95.336636613473814,29.781831709347635,1652,1,1652,1,115152518,2018-09-10T03:00:00.000Z,5041,7C20,7,Burglary,3300-3399 LEE ,Convenience Store,3130374.1977,13850016.61262,77026,2,55,GREATER FIFTH WARD,B,Northeast Division
-95.512541701380016,29.644091669988349,1653,1,1653,1,106423018,2018-08-20T22:00:00.000Z,7003,17E40,17,Auto Theft,7700-7799 W AIRPORT,Apartment,3076094.47671,13798246.74915,77071,3,36,BRAYS OAKS,K,South Gessner Division
-95.504712018552382,29.638558754993859,1654,1,1654,1,110835718,2018-08-30T06:30:00.000Z,6131,17E40,17,Theft,14500-14599 FONMEADOW,Commercial Parking Lot or,3078640.5088,13796309.98174,77035,3,36,BRAYS OAKS,K,South Gessner Division
-95.515769393580172,29.71589438254297,1655,1,1655,1,110839318,2018-08-31T09:30:00.000Z,6021,18F50,18,Theft,6000-6099 REIMS,Apartment Parking Lot,3074291.94401,13824314.05277,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.381112675992725,29.829557613473597,1656,1,1656,1,104950118,2018-08-17T10:06:00.000Z,6071,3B50,3,Theft,4400-4499 NORTH ,Department or Discount St,3115735.76505,13866924.18221,77022,3,45,NORTHSIDE/NORTHLINE,H,North Division
-95.492592052951949,29.829579874694257,1657,1,1657,1,111728418,2018-09-01T19:00:00.000Z,6143,3B10,3,Theft,6700-6799 FELDSPAR,Residence or House,3080405.90821,13865855.55232,77092,3,11,LANGWOOD,A,North Division
-95.570317858076933,29.688368220264806,1658,1,1658,1,114653818,2018-09-08T23:56:00.000Z,6073,19G10,19,Theft,10900-10999 BEECHNUT,Service or Gas Station,3057278.40328,13813797.30064,77072,2,25,ALIEF,J,Westside Division
-95.505786070160752,29.688292019368369,1659,1,1659,1,108129818,2018-08-25T01:40:00.000Z,4041,15E10,15,Aggravated Assault,7000-7099 BISSONNET,Apartment,3077759.24549,13814376.02511,77074,3,30,BRAEBURN,J,South Gessner Division
-95.482613434733835,29.705563133657972,1660,1,1660,1,105710318,2018-08-19T15:51:00.000Z,4042,17E10,17,Aggravated Assault,5800-5899 BELLAIRE,Restaurant or Cafeteria,3084924.45504,13820873.98109,77081,3,27,GULFTON,J,South Gessner Division
-95.461487634263364,29.740820721871049,1661,1,1661,1,111806118,2018-08-27T12:00:00.000Z,6071,18F20,18,Theft,5000-5099 WESTHEIMER,Department or Discount St,3091239.91356,13833891.16182,77056,3,21,GREATER UPTOWN,G,Midwest Division
-95.500731116148941,29.646924186895028,1662,1,1662,1,105939918,2018-08-19T19:00:00.000Z,7001,17E40,17,Auto Theft,6300-6399 DRYAD,"Road, Street, or Sidewalk",3079813.50391,13799388.30262,77035,3,36,BRAYS OAKS,K,South Gessner Division
-95.263153664054798,29.672953639737699,1663,1,1663,1,110743218,2018-08-31T02:10:00.000Z,5003,11H30,11,Burglary,8500-8599 WINKLER,Apartment,3154937.00741,13811182.60933,77017,3,75,MEADOWBROOK / ALLENDALE,I,Eastside Division
-95.29433786233453,29.703389921985433,1664,1,1664,1,114940218,2018-09-09T19:46:00.000Z,6073,11H20,11,Theft,7000-7099 WOODRIDGE,Service or Gas Station,3144688.84921,13821929.5117,77087,2,70,PECAN PARK,I,Eastside Division
-95.381358342536871,29.829952362966029,1665,1,1665,1,114939918,2018-09-09T19:46:00.000Z,6073,3B50,3,Theft,4400-4499 NORTH ,Department or Discount St,3115653.4696,13867065.25167,77022,2,45,NORTHSIDE/NORTHLINE,H,North Division
-95.297772091208245,29.690895731378102,1666,1,1666,1,108331818,2018-08-25T03:00:00.000Z,2004,13D10,13,Rape,4900-4999 PLUM,Apartment,3143742.979,13817354.01401,77087,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.541864047106401,29.957776526995943,1667,1,1667,1,105617818,2018-08-18T16:00:00.000Z,7001,22B10,22,Auto Theft,2000-2099 WILLOWBROOK MALL,Mall Parking Lot,3063412.22408,13911988.72824,77070,3,1,WILLOWBROOK,A,North Belt Division
-95.309204129627759,29.803221935064379,1668,1,1668,1,103644118,2018-08-14T19:29:00.000Z,4014,7C20,7,Aggravated Assault,4700-4799 KRESS,Residence or House,3138826.37061,13858064.60641,77026,3,52,KASHMERE GARDENS,B,Northeast Division
-95.285910894462035,29.68538247377376,1669,1,1669,1,105311318,2018-08-18T16:00:00.000Z,6191,13D20,13,Theft,7700-7799 PARK PLACE,Apartment,3147570.60645,13815469.63263,77087,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.106247277330141,30.026387687334541,1670,1,1670,1,113946618,2018-09-06T00:01:00.000Z,6133,24C40,24,Theft,24500-24599 STRONG PINE,"Other, Unknown, or Not Li",3200457.85331,13941261.25804,77336,3,44,LAKE HOUSTON,E,Kingwood Division
-95.325423591357222,29.831403251151173,1671,1,1671,1,114700118,2018-09-08T17:00:00.000Z,5071,8C10,8,Burglary,4400-4499 TAMPICO,Apartment Rental Office,3133363.06265,13868145.48934,77016,2,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.276824100915533,29.662033706998773,1672,1,1672,1,110883618,2018-08-30T13:00:00.000Z,7033,13D20,13,Auto Theft,8700-8799 BROADWAY,Apartment Parking Lot,3150724.55478,13807075.41699,77061,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.243157232202506,29.640282124889293,1673,1,1673,1,105227918,2018-08-18T11:51:00.000Z,6191,12D10,12,Theft,10500-10599 GULF ,Miscellaneous Business (N,3161665.18507,13799511.94755,77075,3,78,GREATER HOBBY AREA,I,Clear Lake Division
-95.373725237941429,29.703037091661194,1674,1,1674,1,114657718,2018-09-08T23:30:00.000Z,6111,10H60,10,Theft,3300-3399 NATCHEZ,"Road, Street, or Sidewalk",3119503.24155,13821011.41716,77021,2,83,MACGREGOR,D,South Central Division
-95.255641572291182,29.620058738743143,1675,1,1675,1,105202418,2018-08-18T10:00:00.000Z,5062,12D10,12,Burglary,10000-10099 RADIO,Commercial Building,3157936.95012,13792034.87056,77075,3,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.352011020218498,29.742569618076015,1676,1,1676,1,105208618,2018-08-14T08:30:00.000Z,5072,10H30,10,Burglary,2900-2999 LEELAND,Garage or Carport,3125944.90401,13835594.0459,77003,3,61,DOWNTOWN,I,South Central Division
-95.484888639955727,29.833212031899691,1677,1,1677,1,105203018,2018-08-18T10:00:00.000Z,6073,3B10,3,Theft,6400-6499 W 43RD,Clothing Store,3082807.58394,13867249.08402,77092,3,11,LANGWOOD,A,North Division
-95.260064435272241,29.837199005967662,1678,1,1678,1,103407718,2018-08-14T10:10:00.000Z,4042,8C40,8,Aggravated Assault,8900-8999 CRESTVIEW,Residence or House,3154007.87984,13870908.77964,77078,3,49,EAST HOUSTON,B,Northeast Division
-95.419932479305743,29.669435401369167,1679,1,1679,1,105191218,2018-08-17T23:00:00.000Z,6151,15E40,15,Theft,9100-9199 LAKES AT 610,Apartment Parking Lot,3105215.37624,13808346.75949,77054,3,35,SOUTH MAIN,K,Southwest Division
-95.548808777618788,29.675440273969134,1680,1,1680,1,105206818,2018-08-17T18:00:00.000Z,6151,19G50,19,Theft,9700-9799 BISSONNET,Body Shop,3064243.3349,13809299.25844,77036,3,29,WESTWOOD,J,Westside Division
